Name 	Notes
David	OH Exposure 
Time Stamp Local	Time Stamp UTC	TC 1 (C)	TC 2 (C)	TC 3 (C)	TC 4 (C)	TC 5 (C)	TC 6 (C)	TC 7 (C)	RHT T1 (C)	RHT T2 (C)	RH 1 (C)	RH 2 (C)	N2 (% RH)	O2 (% RH)	NOx (LPM)	VOC (LPM)	Humidifier (LPM)	PAM Downstream (LPM)	Pressure (Psia)
8/20/2013 11:52:56 AM	8/20/2013 4:52:56 PM	22.825	22.473	23.589	1372.000	1372.000	1372.000	1372.000	31.041	30.469	47.426	56.578	-0.006	0.399	0.000	0.000	23.296	23.622	0.000
8/20/2013 11:52:58 AM	8/20/2013 4:52:58 PM	22.825	22.473	23.589	1372.000	1372.000	1372.000	1372.000	31.031	30.456	47.472	56.555	-0.007	0.399	0.000	0.000	22.969	24.275	0.000
8/20/2013 11:53:00 AM	8/20/2013 4:53:00 PM	22.649	22.473	23.589	1372.000	1372.000	1372.000	1372.000	31.051	30.439	47.492	56.522	-0.007	0.399	0.000	0.000	22.969	24.112	0.000
8/20/2013 11:53:02 AM	8/20/2013 4:53:02 PM	22.767	22.531	23.531	1372.000	1372.000	1372.000	1372.000	31.048	30.459	47.486	56.535	-0.007	0.400	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:53:04 AM	8/20/2013 4:53:04 PM	22.767	22.649	23.531	1372.000	1372.000	1372.000	1372.000	31.034	30.498	47.443	56.542	-0.007	0.399	0.000	0.000	23.132	23.949	0.000
8/20/2013 11:53:06 AM	8/20/2013 4:53:06 PM	22.708	22.590	23.472	1372.000	1372.000	1372.000	1372.000	31.038	30.492	47.456	56.526	-0.007	0.400	0.000	0.000	22.806	24.112	0.000
8/20/2013 11:53:08 AM	8/20/2013 4:53:08 PM	22.708	22.473	23.472	1372.000	1372.000	1372.000	1372.000	31.051	30.492	47.446	56.526	-0.007	0.399	0.000	0.000	23.622	23.459	0.000
8/20/2013 11:53:10 AM	8/20/2013 4:53:10 PM	22.708	22.473	23.413	1372.000	1372.000	1372.000	1372.000	31.048	30.508	47.486	56.522	-0.007	0.399	0.000	0.000	23.296	23.459	0.000
8/20/2013 11:53:12 AM	8/20/2013 4:53:12 PM	22.649	22.355	23.413	1372.000	1372.000	1372.000	1372.000	31.051	30.508	47.476	56.532	-0.007	0.399	0.000	0.000	23.296	23.622	0.000
8/20/2013 11:53:14 AM	8/20/2013 4:53:14 PM	22.708	22.414	23.472	1372.000	1372.000	1372.000	1372.000	31.057	30.505	47.436	56.506	-0.007	0.399	0.000	0.000	23.459	23.949	0.000
8/20/2013 11:53:17 AM	8/20/2013 4:53:17 PM	22.649	22.473	23.472	1372.000	1372.000	1372.000	1372.000	31.061	30.505	47.403	56.506	-0.006	0.399	0.000	0.000	23.459	24.438	0.000
8/20/2013 11:53:19 AM	8/20/2013 4:53:19 PM	22.590	22.414	23.413	1372.000	1372.000	1372.000	1372.000	31.064	30.512	47.407	56.522	-0.007	0.399	0.000	0.000	22.969	22.969	0.000
8/20/2013 11:53:21 AM	8/20/2013 4:53:21 PM	22.531	22.473	23.413	1372.000	1372.000	1372.000	1372.000	31.031	30.485	47.403	56.470	-0.007	0.399	0.000	0.000	23.132	23.622	0.000
8/20/2013 11:53:23 AM	8/20/2013 4:53:23 PM	22.414	22.296	23.413	1372.000	1372.000	1372.000	1372.000	31.074	30.498	47.463	56.483	-0.007	0.399	0.000	0.000	23.296	23.459	0.000
8/20/2013 11:53:25 AM	8/20/2013 4:53:25 PM	22.531	22.414	23.413	1372.000	1372.000	1372.000	1372.000	31.057	30.482	47.446	56.460	-0.006	0.399	0.000	0.000	22.969	23.785	0.000
8/20/2013 11:53:27 AM	8/20/2013 4:53:27 PM	22.473	22.414	23.413	1372.000	1372.000	1372.000	1372.000	31.074	30.502	47.518	56.460	-0.006	0.399	0.000	0.000	22.969	22.806	0.000
8/20/2013 11:53:29 AM	8/20/2013 4:53:29 PM	22.473	22.473	23.413	1372.000	1372.000	1372.000	1372.000	31.077	30.525	47.528	56.440	-0.006	0.399	0.000	0.000	22.806	23.785	0.000
8/20/2013 11:53:31 AM	8/20/2013 4:53:31 PM	22.414	22.355	23.354	1372.000	1372.000	1372.000	1372.000	31.077	30.502	47.505	56.430	-0.007	0.399	0.000	0.000	22.806	23.622	0.000
8/20/2013 11:53:33 AM	8/20/2013 4:53:33 PM	22.473	22.414	23.354	1372.000	1372.000	1372.000	1372.000	31.097	30.495	47.476	56.427	-0.007	0.400	0.000	0.000	23.132	23.785	0.000
8/20/2013 11:53:36 AM	8/20/2013 4:53:36 PM	22.414	22.473	23.354	1372.000	1372.000	1372.000	1372.000	31.074	30.505	47.489	56.424	-0.006	0.400	0.000	0.000	22.969	23.785	0.000
8/20/2013 11:53:38 AM	8/20/2013 4:53:38 PM	22.414	22.473	23.354	1372.000	1372.000	1372.000	1372.000	31.064	30.508	47.453	56.417	-0.007	0.399	0.000	0.000	23.296	23.785	0.000
8/20/2013 11:53:40 AM	8/20/2013 4:53:40 PM	22.355	22.473	23.413	1372.000	1372.000	1372.000	1372.000	31.054	30.521	47.440	56.417	-0.007	0.400	0.000	0.000	22.642	24.112	0.000
8/20/2013 11:53:42 AM	8/20/2013 4:53:42 PM	22.414	22.355	23.413	1372.000	1372.000	1372.000	1372.000	31.048	30.525	47.387	56.440	-0.007	0.398	0.000	0.000	22.969	23.622	0.000
8/20/2013 11:53:44 AM	8/20/2013 4:53:44 PM	22.414	22.179	23.413	1372.000	1372.000	1372.000	1372.000	31.080	30.495	47.370	56.404	-0.007	0.399	0.000	0.000	23.296	23.459	0.000
8/20/2013 11:53:46 AM	8/20/2013 4:53:46 PM	22.355	22.061	23.354	1372.000	1372.000	1372.000	1372.000	31.071	30.544	47.347	56.450	-0.007	0.399	0.000	0.000	22.969	23.785	0.000
8/20/2013 11:53:49 AM	8/20/2013 4:53:49 PM	22.355	22.120	23.354	1372.000	1372.000	1372.000	1372.000	31.097	30.535	47.331	56.463	-0.005	0.400	0.000	0.000	22.969	24.275	0.000
8/20/2013 11:53:51 AM	8/20/2013 4:53:51 PM	22.296	22.238	23.296	1372.000	1372.000	1372.000	1372.000	31.051	30.495	47.295	56.401	-0.005	0.399	0.000	0.000	22.806	24.275	0.000
8/20/2013 11:53:53 AM	8/20/2013 4:53:53 PM	22.355	22.296	23.296	1372.000	1372.000	1372.000	1372.000	31.087	30.495	47.239	56.417	-0.005	0.399	0.000	0.000	23.132	23.785	0.000
8/20/2013 11:53:55 AM	8/20/2013 4:53:55 PM	22.355	22.473	23.296	1372.000	1372.000	1372.000	1372.000	31.087	30.544	47.269	56.434	-0.007	0.399	0.000	0.000	23.296	23.785	0.000
8/20/2013 11:53:57 AM	8/20/2013 4:53:57 PM	22.179	22.473	23.237	1372.000	1372.000	1372.000	1372.000	31.100	30.528	47.292	56.437	-0.007	0.400	0.000	0.000	22.969	23.785	0.000
8/20/2013 11:53:59 AM	8/20/2013 4:53:59 PM	22.296	22.531	23.296	1372.000	1372.000	1372.000	1372.000	31.064	30.521	47.282	56.427	-0.007	0.399	0.000	0.000	22.969	23.622	0.000
8/20/2013 11:54:01 AM	8/20/2013 4:54:01 PM	22.238	22.649	23.237	1372.000	1372.000	1372.000	1372.000	31.071	30.489	47.229	56.420	-0.007	0.400	0.000	0.000	22.479	23.296	0.000
8/20/2013 11:54:03 AM	8/20/2013 4:54:03 PM	22.238	22.649	23.237	1372.000	1372.000	1372.000	1372.000	31.071	30.508	47.176	56.401	-0.006	0.399	0.000	0.000	22.969	23.622	0.000
8/20/2013 11:54:06 AM	8/20/2013 4:54:06 PM	22.296	22.649	23.237	1372.000	1372.000	1372.000	1372.000	31.090	30.525	47.196	56.430	-0.006	0.400	0.000	0.000	22.642	23.785	0.000
8/20/2013 11:54:08 AM	8/20/2013 4:54:08 PM	22.238	22.825	23.178	1372.000	1372.000	1372.000	1372.000	31.094	30.538	47.222	56.463	-0.006	0.399	0.000	0.000	22.969	23.132	0.000
8/20/2013 11:54:10 AM	8/20/2013 4:54:10 PM	22.179	22.825	23.237	1372.000	1372.000	1372.000	1372.000	31.090	30.515	47.259	56.407	-0.006	0.399	0.000	0.000	23.296	23.296	0.000
8/20/2013 11:54:12 AM	8/20/2013 4:54:12 PM	22.238	22.825	23.237	1372.000	1372.000	1372.000	1372.000	31.090	30.544	47.324	56.411	-0.007	0.399	0.000	0.000	23.459	23.132	0.000
8/20/2013 11:54:14 AM	8/20/2013 4:54:14 PM	22.179	22.767	23.178	1372.000	1372.000	1372.000	1372.000	31.064	30.544	47.328	56.417	-0.007	0.399	0.000	0.000	22.642	23.622	0.000
8/20/2013 11:54:17 AM	8/20/2013 4:54:17 PM	22.179	22.708	23.237	1372.000	1372.000	1372.000	1372.000	31.087	30.548	47.367	56.371	-0.007	0.399	0.000	0.000	23.622	23.622	0.000
8/20/2013 11:54:19 AM	8/20/2013 4:54:19 PM	22.238	22.825	23.237	1372.000	1372.000	1372.000	1372.000	31.077	30.528	47.374	56.371	-0.007	0.399	0.000	0.000	23.459	23.296	0.000
8/20/2013 11:54:21 AM	8/20/2013 4:54:21 PM	22.179	22.943	23.178	1372.000	1372.000	1372.000	1372.000	31.100	30.482	47.430	56.345	-0.007	0.398	0.000	0.000	22.479	23.622	0.000
8/20/2013 11:54:23 AM	8/20/2013 4:54:23 PM	22.179	22.943	23.237	1372.000	1372.000	1372.000	1372.000	31.097	30.558	47.440	56.371	-0.008	0.400	0.000	0.000	22.969	23.459	0.000
8/20/2013 11:54:25 AM	8/20/2013 4:54:25 PM	22.179	22.943	23.178	1372.000	1372.000	1372.000	1372.000	31.094	30.512	47.456	56.355	-0.007	0.400	0.000	0.000	22.969	23.949	0.000
8/20/2013 11:54:28 AM	8/20/2013 4:54:28 PM	22.238	23.002	23.237	1372.000	1372.000	1372.000	1372.000	31.103	30.538	47.410	56.361	-0.007	0.399	0.000	0.000	22.806	23.785	0.000
8/20/2013 11:54:30 AM	8/20/2013 4:54:30 PM	22.179	23.060	23.237	1372.000	1372.000	1372.000	1372.000	31.097	30.567	47.433	56.364	-0.007	0.399	0.000	0.000	22.969	23.459	0.000
8/20/2013 11:54:32 AM	8/20/2013 4:54:32 PM	22.179	23.002	23.296	1372.000	1372.000	1372.000	1372.000	31.084	30.528	47.463	56.355	-0.006	0.399	0.000	0.000	22.806	23.459	0.000
8/20/2013 11:54:34 AM	8/20/2013 4:54:34 PM	22.238	23.296	23.296	1372.000	1372.000	1372.000	1372.000	31.087	30.541	47.482	56.358	-0.007	0.399	0.000	0.000	23.459	23.622	0.000
8/20/2013 11:54:36 AM	8/20/2013 4:54:36 PM	22.238	23.237	23.296	1372.000	1372.000	1372.000	1372.000	31.100	30.521	47.433	56.351	-0.007	0.399	0.000	0.000	22.806	23.785	0.000
8/20/2013 11:54:38 AM	8/20/2013 4:54:38 PM	22.238	23.413	23.296	1372.000	1372.000	1372.000	1372.000	31.090	30.525	47.459	56.355	-0.007	0.400	0.000	0.000	22.479	24.275	0.000
8/20/2013 11:54:40 AM	8/20/2013 4:54:40 PM	22.296	23.531	23.296	1372.000	1372.000	1372.000	1372.000	31.087	30.541	47.472	56.338	-0.007	0.400	0.000	0.000	22.969	23.459	0.000
8/20/2013 11:54:42 AM	8/20/2013 4:54:42 PM	22.296	23.531	23.354	1372.000	1372.000	1372.000	1372.000	31.100	30.544	47.423	56.322	-0.006	0.399	0.000	0.000	22.806	23.296	0.000
8/20/2013 11:54:44 AM	8/20/2013 4:54:44 PM	22.296	23.589	23.354	1372.000	1372.000	1372.000	1372.000	31.074	30.535	47.410	56.289	-0.005	0.399	0.000	0.000	23.459	23.296	0.000
8/20/2013 11:54:46 AM	8/20/2013 4:54:46 PM	22.355	23.589	23.354	1372.000	1372.000	1372.000	1372.000	31.097	30.551	47.459	56.328	-0.007	0.399	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:54:48 AM	8/20/2013 4:54:48 PM	22.355	23.648	23.354	1372.000	1372.000	1372.000	1372.000	31.087	30.525	47.420	56.318	-0.006	0.399	0.000	0.000	23.296	23.296	0.000
8/20/2013 11:54:50 AM	8/20/2013 4:54:50 PM	22.414	23.707	23.354	1372.000	1372.000	1372.000	1372.000	31.087	30.561	47.449	56.358	-0.006	0.399	0.000	0.000	22.969	23.785	0.000
8/20/2013 11:54:52 AM	8/20/2013 4:54:52 PM	22.414	23.766	23.413	1372.000	1372.000	1372.000	1372.000	31.074	30.541	47.486	56.341	-0.007	0.399	0.000	0.000	23.132	23.785	0.000
8/20/2013 11:54:55 AM	8/20/2013 4:54:55 PM	22.296	23.707	23.413	1372.000	1372.000	1372.000	1372.000	31.103	30.495	47.532	56.312	-0.007	0.399	0.000	0.000	23.296	23.296	0.000
8/20/2013 11:54:57 AM	8/20/2013 4:54:57 PM	22.473	23.766	23.413	1372.000	1372.000	1372.000	1372.000	31.080	30.528	47.532	56.345	-0.006	0.399	0.000	0.000	22.969	23.949	0.000
8/20/2013 11:54:59 AM	8/20/2013 4:54:59 PM	22.473	23.825	23.472	1372.000	1372.000	1372.000	1372.000	31.107	30.538	47.525	56.332	-0.007	0.399	0.000	0.000	22.806	23.949	0.000
8/20/2013 11:55:01 AM	8/20/2013 4:55:01 PM	22.531	23.883	23.472	1372.000	1372.000	1372.000	1372.000	31.097	30.521	47.578	56.305	-0.007	0.400	0.000	0.000	23.622	23.459	0.000
8/20/2013 11:55:03 AM	8/20/2013 4:55:03 PM	22.531	23.942	23.531	1372.000	1372.000	1372.000	1372.000	31.113	30.548	47.584	56.338	-0.007	0.399	0.000	0.000	23.132	23.296	0.000
8/20/2013 11:55:05 AM	8/20/2013 4:55:05 PM	22.590	24.001	23.472	1372.000	1372.000	1372.000	1372.000	31.094	30.544	47.653	56.315	-0.007	0.399	0.000	0.000	22.806	23.949	0.000
8/20/2013 11:55:07 AM	8/20/2013 4:55:07 PM	22.414	23.942	23.531	1372.000	1372.000	1372.000	1372.000	31.090	30.518	47.742	56.299	-0.007	0.399	0.000	0.000	22.969	23.785	0.000
8/20/2013 11:55:09 AM	8/20/2013 4:55:09 PM	22.590	24.060	23.472	1372.000	1372.000	1372.000	1372.000	31.097	30.561	47.772	56.299	-0.007	0.400	0.000	0.000	23.296	23.132	0.000
8/20/2013 11:55:11 AM	8/20/2013 4:55:11 PM	22.649	24.060	23.531	1372.000	1372.000	1372.000	1372.000	31.094	30.538	47.844	56.286	-0.006	0.400	0.000	0.000	22.806	23.785	0.000
8/20/2013 11:55:14 AM	8/20/2013 4:55:14 PM	22.649	24.060	23.531	1372.000	1372.000	1372.000	1372.000	31.097	30.558	47.811	56.269	-0.007	0.399	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:55:16 AM	8/20/2013 4:55:16 PM	22.649	24.118	23.531	1372.000	1372.000	1372.000	1372.000	31.097	30.551	47.870	56.259	-0.007	0.399	0.000	0.000	23.296	23.622	0.000
8/20/2013 11:55:18 AM	8/20/2013 4:55:18 PM	22.708	24.118	23.589	1372.000	1372.000	1372.000	1372.000	31.090	30.521	47.966	56.249	-0.007	0.400	0.000	0.000	22.806	23.459	0.000
8/20/2013 11:55:20 AM	8/20/2013 4:55:20 PM	22.708	24.001	23.589	1372.000	1372.000	1372.000	1372.000	31.100	30.525	47.999	56.226	-0.007	0.400	0.000	0.000	22.806	23.622	0.000
8/20/2013 11:55:22 AM	8/20/2013 4:55:22 PM	22.767	24.001	23.589	1372.000	1372.000	1372.000	1372.000	31.117	30.475	48.028	56.216	-0.005	0.399	0.000	0.000	23.622	24.275	0.000
8/20/2013 11:55:25 AM	8/20/2013 4:55:25 PM	22.767	24.001	23.589	1372.000	1372.000	1372.000	1372.000	31.136	30.544	48.015	56.263	-0.007	0.400	0.000	0.000	20.188	23.132	0.000
8/20/2013 11:55:27 AM	8/20/2013 4:55:27 PM	22.767	23.942	23.531	1372.000	1372.000	1372.000	1372.000	31.140	30.548	48.022	56.223	-0.006	0.399	0.000	0.000	23.785	23.622	0.000
8/20/2013 11:55:29 AM	8/20/2013 4:55:29 PM	22.767	23.883	23.589	1372.000	1372.000	1372.000	1372.000	31.107	30.535	48.031	56.213	-0.007	0.399	0.000	0.000	23.622	23.949	0.000
8/20/2013 11:55:31 AM	8/20/2013 4:55:31 PM	22.767	23.942	23.531	1372.000	1372.000	1372.000	1372.000	31.094	30.561	48.005	56.243	-0.007	0.399	0.000	0.000	23.459	23.459	0.000
8/20/2013 11:55:33 AM	8/20/2013 4:55:33 PM	22.825	23.883	23.531	1372.000	1372.000	1372.000	1372.000	31.110	30.531	47.995	56.210	-0.007	0.399	0.000	0.000	23.622	23.785	0.000
8/20/2013 11:55:35 AM	8/20/2013 4:55:35 PM	22.825	23.825	23.531	1372.000	1372.000	1372.000	1372.000	31.084	30.544	47.916	56.236	-0.006	0.400	0.000	0.000	23.459	23.622	0.000
8/20/2013 11:55:37 AM	8/20/2013 4:55:37 PM	22.767	23.825	23.589	1372.000	1372.000	1372.000	1372.000	31.097	30.544	47.916	56.207	-0.007	0.398	0.000	0.000	23.622	23.622	0.000
8/20/2013 11:55:39 AM	8/20/2013 4:55:39 PM	22.884	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.103	30.531	47.867	56.220	-0.007	0.400	0.000	0.000	22.806	23.949	0.000
8/20/2013 11:55:41 AM	8/20/2013 4:55:41 PM	22.884	23.942	23.589	1372.000	1372.000	1372.000	1372.000	31.100	30.541	47.841	56.203	-0.006	0.399	0.000	0.000	23.296	24.438	0.000
8/20/2013 11:55:44 AM	8/20/2013 4:55:44 PM	22.884	23.883	23.589	1372.000	1372.000	1372.000	1372.000	31.107	30.564	47.811	56.213	-0.007	0.399	0.000	0.000	23.132	23.459	0.000
8/20/2013 11:55:46 AM	8/20/2013 4:55:46 PM	22.884	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.080	30.581	47.729	56.230	-0.006	0.399	0.000	0.000	22.969	23.459	0.000
8/20/2013 11:55:48 AM	8/20/2013 4:55:48 PM	22.884	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.077	30.528	47.732	56.207	-0.006	0.399	0.000	0.000	23.459	23.459	0.000
8/20/2013 11:55:50 AM	8/20/2013 4:55:50 PM	22.884	23.883	23.589	1372.000	1372.000	1372.000	1372.000	31.123	30.541	47.686	56.210	-0.007	0.400	0.000	0.000	23.785	23.785	0.000
8/20/2013 11:55:52 AM	8/20/2013 4:55:52 PM	22.943	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.103	30.548	47.676	56.216	-0.006	0.399	0.000	0.000	22.969	23.622	0.000
8/20/2013 11:55:54 AM	8/20/2013 4:55:54 PM	22.825	23.825	23.589	1372.000	1372.000	1372.000	1372.000	31.117	30.538	47.729	56.203	-0.007	0.399	0.000	0.000	22.969	23.785	0.000
8/20/2013 11:55:56 AM	8/20/2013 4:55:56 PM	22.943	23.883	23.589	1372.000	1372.000	1372.000	1372.000	31.064	30.561	47.716	56.200	-0.007	0.399	0.000	0.000	23.949	23.622	0.000
8/20/2013 11:55:58 AM	8/20/2013 4:55:58 PM	22.943	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.107	30.554	47.703	56.213	-0.008	0.399	0.000	0.000	23.622	23.785	0.000
8/20/2013 11:56:00 AM	8/20/2013 4:56:00 PM	22.943	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.094	30.551	47.660	56.197	-0.006	0.398	0.000	0.000	23.949	23.622	0.000
8/20/2013 11:56:02 AM	8/20/2013 4:56:02 PM	23.002	23.825	23.589	1372.000	1372.000	1372.000	1372.000	31.097	30.554	47.617	56.170	-0.007	0.399	0.000	0.000	23.132	23.459	0.000
8/20/2013 11:56:04 AM	8/20/2013 4:56:04 PM	23.002	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.126	30.515	47.634	56.177	-0.009	0.399	0.000	0.000	23.459	24.112	0.000
8/20/2013 11:56:07 AM	8/20/2013 4:56:07 PM	23.002	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.130	30.558	47.637	56.220	-0.005	0.399	0.000	0.000	23.785	23.296	0.000
8/20/2013 11:56:09 AM	8/20/2013 4:56:09 PM	23.060	23.942	23.648	1372.000	1372.000	1372.000	1372.000	31.130	30.581	47.611	56.207	-0.007	0.400	0.000	0.000	23.296	23.949	0.000
8/20/2013 11:56:11 AM	8/20/2013 4:56:11 PM	23.060	23.942	23.648	1372.000	1372.000	1372.000	1372.000	31.149	30.544	47.666	56.193	-0.007	0.399	0.000	0.000	23.459	23.622	0.000
8/20/2013 11:56:13 AM	8/20/2013 4:56:13 PM	23.060	23.942	23.648	1372.000	1372.000	1372.000	1372.000	31.136	30.551	47.634	56.190	-0.007	0.400	0.000	0.000	23.622	23.296	0.000
8/20/2013 11:56:15 AM	8/20/2013 4:56:15 PM	23.060	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.133	30.558	47.676	56.187	-0.007	0.399	0.000	0.000	23.459	24.764	0.000
8/20/2013 11:56:17 AM	8/20/2013 4:56:17 PM	22.943	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.133	30.571	47.683	56.151	-0.007	0.400	0.000	0.000	23.622	23.785	0.000
8/20/2013 11:56:19 AM	8/20/2013 4:56:19 PM	23.119	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.133	30.590	47.703	56.210	-0.007	0.399	0.000	0.000	23.132	23.459	0.000
8/20/2013 11:56:22 AM	8/20/2013 4:56:22 PM	23.119	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.156	30.548	47.699	56.157	-0.007	0.399	0.000	0.000	23.132	23.949	0.000
8/20/2013 11:56:24 AM	8/20/2013 4:56:24 PM	23.119	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.140	30.548	47.745	56.170	-0.007	0.399	0.000	0.000	24.112	24.112	0.000
8/20/2013 11:56:26 AM	8/20/2013 4:56:26 PM	23.119	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.136	30.567	47.722	56.151	-0.007	0.400	0.000	0.000	23.622	24.112	0.000
8/20/2013 11:56:28 AM	8/20/2013 4:56:28 PM	23.060	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.173	30.577	47.729	56.161	-0.007	0.399	0.000	0.000	23.132	23.459	0.000
8/20/2013 11:56:30 AM	8/20/2013 4:56:30 PM	23.119	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.196	30.584	47.729	56.164	-0.007	0.400	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:56:32 AM	8/20/2013 4:56:32 PM	23.178	24.001	23.707	1372.000	1372.000	1372.000	1372.000	31.156	30.554	47.749	56.124	-0.007	0.399	0.000	0.000	23.296	23.622	0.000
8/20/2013 11:56:35 AM	8/20/2013 4:56:35 PM	23.178	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.173	30.571	47.755	56.141	-0.008	0.400	0.000	0.000	22.969	24.112	0.000
8/20/2013 11:56:37 AM	8/20/2013 4:56:37 PM	23.119	23.942	23.648	1372.000	1372.000	1372.000	1372.000	31.153	30.581	47.735	56.131	-0.007	0.400	0.000	0.000	23.296	23.949	0.000
8/20/2013 11:56:39 AM	8/20/2013 4:56:39 PM	23.060	23.942	23.648	1372.000	1372.000	1372.000	1372.000	31.140	30.574	47.683	56.105	-0.007	0.399	0.000	0.000	23.459	23.622	0.000
8/20/2013 11:56:41 AM	8/20/2013 4:56:41 PM	23.178	23.883	23.707	1372.000	1372.000	1372.000	1372.000	31.182	30.627	47.696	56.141	-0.005	0.400	0.000	0.000	23.296	23.949	0.000
8/20/2013 11:56:43 AM	8/20/2013 4:56:43 PM	23.178	23.883	23.707	1372.000	1372.000	1372.000	1372.000	31.149	30.574	47.719	56.121	-0.007	0.399	0.000	0.000	23.459	23.459	0.000
8/20/2013 11:56:46 AM	8/20/2013 4:56:46 PM	23.178	23.883	23.707	1372.000	1372.000	1372.000	1372.000	31.173	30.594	47.752	56.078	-0.007	0.401	0.000	0.000	23.459	23.622	0.000
8/20/2013 11:56:48 AM	8/20/2013 4:56:48 PM	23.178	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.173	30.617	47.795	56.059	-0.005	0.399	0.000	0.000	23.459	23.459	0.000
8/20/2013 11:56:50 AM	8/20/2013 4:56:50 PM	23.060	23.883	23.648	1372.000	1372.000	1372.000	1372.000	31.163	30.584	47.864	56.069	-0.007	0.399	0.000	0.000	23.622	23.785	0.000
8/20/2013 11:56:52 AM	8/20/2013 4:56:52 PM	23.178	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.173	30.564	48.038	56.045	-0.007	0.399	0.000	0.000	23.296	23.459	0.000
8/20/2013 11:56:54 AM	8/20/2013 4:56:54 PM	23.119	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.189	30.584	48.110	56.019	-0.007	0.399	0.000	0.000	23.622	23.459	0.000
8/20/2013 11:56:56 AM	8/20/2013 4:56:56 PM	23.178	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.182	30.600	48.189	56.062	-0.007	0.399	0.000	0.000	23.622	23.949	0.000
8/20/2013 11:56:58 AM	8/20/2013 4:56:58 PM	23.237	23.942	23.707	1372.000	1372.000	1372.000	1372.000	31.202	30.597	48.235	56.009	-0.007	0.399	0.000	0.000	23.785	24.112	0.000
8/20/2013 11:57:00 AM	8/20/2013 4:57:00 PM	23.060	23.942	23.766	1372.000	1372.000	1372.000	1372.000	31.169	30.587	48.245	56.016	-0.007	0.399	0.000	0.000	23.785	24.275	0.000
8/20/2013 11:57:03 AM	8/20/2013 4:57:03 PM	23.178	23.942	23.766	1372.000	1372.000	1372.000	1372.000	31.169	30.607	48.173	56.029	-0.005	0.399	0.000	0.000	23.622	23.459	0.000
8/20/2013 11:57:05 AM	8/20/2013 4:57:05 PM	23.237	23.942	23.825	1372.000	1372.000	1372.000	1372.000	31.153	30.630	48.061	56.049	-0.006	0.399	0.000	0.000	23.785	23.949	0.000
8/20/2013 11:57:07 AM	8/20/2013 4:57:07 PM	23.178	23.883	23.883	1372.000	1372.000	1372.000	1372.000	31.205	30.600	48.002	56.039	-0.006	0.399	0.000	0.000	23.622	24.275	0.000
8/20/2013 11:57:09 AM	8/20/2013 4:57:09 PM	23.178	23.766	23.883	1372.000	1372.000	1372.000	1372.000	31.199	30.630	47.798	56.013	-0.007	0.399	0.000	0.000	23.949	23.459	0.000
8/20/2013 11:57:12 AM	8/20/2013 4:57:12 PM	23.060	23.648	23.942	1372.000	1372.000	1372.000	1372.000	31.212	30.636	47.584	56.029	-0.007	0.399	0.000	0.000	23.459	23.949	0.000
8/20/2013 11:57:14 AM	8/20/2013 4:57:14 PM	23.178	23.648	23.883	1372.000	1372.000	1372.000	1372.000	31.179	30.620	47.449	55.986	-0.007	0.399	0.000	0.000	23.459	23.949	0.000
8/20/2013 11:57:16 AM	8/20/2013 4:57:16 PM	23.178	23.648	23.942	1372.000	1372.000	1372.000	1372.000	31.166	30.643	47.301	56.016	-0.007	0.399	0.000	0.000	23.785	23.459	0.000
8/20/2013 11:57:18 AM	8/20/2013 4:57:18 PM	23.178	23.648	23.942	1372.000	1372.000	1372.000	1372.000	31.189	30.604	47.196	55.990	-0.007	0.400	0.000	0.000	23.785	23.949	0.000
8/20/2013 11:57:20 AM	8/20/2013 4:57:20 PM	23.119	23.589	23.942	1372.000	1372.000	1372.000	1372.000	31.209	30.646	47.055	56.009	-0.007	0.399	0.000	0.000	23.949	23.949	0.000
8/20/2013 11:57:22 AM	8/20/2013 4:57:22 PM	23.119	23.472	23.942	1372.000	1372.000	1372.000	1372.000	31.215	30.673	46.996	55.999	-0.007	0.399	0.000	0.000	23.622	23.296	0.000
